"","group","user_login","primary_group"
"1776","Campus Nature Challenge","ryan_philipp","Campus Nature Challenge"
"1777","Campus Nature Challenge","ryleyamelia","Campus Nature Challenge"
"1778","Campus Nature Challenge","s-kaur","Campus Nature Challenge"
"1779","Campus Nature Challenge","s_tucker3","Campus Nature Challenge"
"1780","Campus Nature Challenge","sabinaabriga","Campus Nature Challenge"
"1781","Campus Nature Challenge","sabrina58810","Campus Nature Challenge"
"1782","Campus Nature Challenge","saby_hippie","Campus Nature Challenge"
"1783","Campus Nature Challenge","sahinho","Campus Nature Challenge"
"1784","Campus Nature Challenge","sakinasyedvaseem","Campus Nature Challenge"
"1785","Campus Nature Challenge","samira133","Campus Nature Challenge"
"1786","Campus Nature Challenge","samithlibi","Campus Nature Challenge"
"1787","Campus Nature Challenge","samsamm123","Campus Nature Challenge"
"1788","Campus Nature Challenge","saraeve","Campus Nature Challenge"
"1789","Campus Nature Challenge","sarahannemacleod","Campus Nature Challenge"
"1790","Campus Nature Challenge","sarahbellem","Campus Nature Challenge"
"1791","Campus Nature Challenge","sarahjcampbell22","Campus Nature Challenge"
"1792","Campus Nature Challenge","sarina_thivierge","Campus Nature Challenge"
"1793","Campus Nature Challenge","saris234","Campus Nature Challenge"
"1794","Campus Nature Challenge","sashasocs","Campus Nature Challenge"
"1795","Campus Nature Challenge","sashavilkoff","Campus Nature Challenge"
"1796","Campus Nature Challenge","saudss","Campus Nature Challenge"
"1797","Campus Nature Challenge","saumean","Campus Nature Challenge"
"1798","Campus Nature Challenge","sebcado","Campus Nature Challenge"
"1799","Campus Nature Challenge","serena_l_k","Campus Nature Challenge"
"1800","Campus Nature Challenge","sgrisling","Campus Nature Challenge"
"1801","Campus Nature Challenge","shani_ishimwe","Campus Nature Challenge"
"1802","Campus Nature Challenge","shannf","Campus Nature Challenge"
"1803","Campus Nature Challenge","shayrhy","Campus Nature Challenge"
"1804","Campus Nature Challenge","shlarson99","Campus Nature Challenge"
"1805","Campus Nature Challenge","shon67424","Campus Nature Challenge"
"1806","Campus Nature Challenge","sigpin-qutwut-depda4","Campus Nature Challenge"
"1807","Campus Nature Challenge","simbabowora","Campus Nature Challenge"
"1808","Campus Nature Challenge","simon70090","Campus Nature Challenge"
"1809","Campus Nature Challenge","skitche736","Campus Nature Challenge"
"1810","Campus Nature Challenge","skrouse14","Campus Nature Challenge"
"1811","Campus Nature Challenge","skwhitaker","Campus Nature Challenge"
"1812","Campus Nature Challenge","skye-elle30","Campus Nature Challenge"
"1813","Campus Nature Challenge","snowpig","Campus Nature Challenge"
"1814","Campus Nature Challenge","sofia1367","Campus Nature Challenge"
"1815","Campus Nature Challenge","sofia_bouli","Campus Nature Challenge"
"1816","Campus Nature Challenge","sophiaravignat","Campus Nature Challenge"
"1817","Campus Nature Challenge","sophias17","Campus Nature Challenge"
"1818","Campus Nature Challenge","sophiiiiiiiii","Campus Nature Challenge"
"1819","Campus Nature Challenge","soso_poof","Campus Nature Challenge"
"1820","Campus Nature Challenge","stacy52269","Campus Nature Challenge"
"1821","Campus Nature Challenge","stefrossi","Campus Nature Challenge"
"1822","Campus Nature Challenge","stellalaroche","Campus Nature Challenge"
"1823","Campus Nature Challenge","stellaplantfinder","Campus Nature Challenge"
"1824","Campus Nature Challenge","stephanie74411","Campus Nature Challenge"
"1825","Campus Nature Challenge","steve25975","Campus Nature Challenge"
"1826","Campus Nature Challenge","stipticus","Campus Nature Challenge"
"1827","Campus Nature Challenge","suleimanbhatti786","Campus Nature Challenge"
"1828","Campus Nature Challenge","susan89908","Campus Nature Challenge"
"1829","Campus Nature Challenge","sustainabilitync","Campus Nature Challenge"
"1830","Campus Nature Challenge","svotton","Campus Nature Challenge"
"1831","Campus Nature Challenge","swampgirl123","Campus Nature Challenge"
"1832","Campus Nature Challenge","sydbou","Campus Nature Challenge"
"1833","Campus Nature Challenge","t_marg_w","Campus Nature Challenge"
"1834","Campus Nature Challenge","tanis-wheeler","Campus Nature Challenge"
"1835","Campus Nature Challenge","tanya310","Campus Nature Challenge"
"1836","Campus Nature Challenge","tashaberkelmans","Campus Nature Challenge"
"1837","Campus Nature Challenge","tbrown2","Campus Nature Challenge"
"1838","Campus Nature Challenge","tcasey07","Campus Nature Challenge"
"1839","Campus Nature Challenge","tdhunter","Campus Nature Challenge"
"1840","Campus Nature Challenge","teagan_harper","Campus Nature Challenge"
"1841","Campus Nature Challenge","teamhughes","Campus Nature Challenge"
"1842","Campus Nature Challenge","temece","Campus Nature Challenge"
"1843","Campus Nature Challenge","thania71858","Campus Nature Challenge"
"1844","Campus Nature Challenge","thomash05","Campus Nature Challenge"
"1845","Campus Nature Challenge","thrinley","Campus Nature Challenge"
"1846","Campus Nature Challenge","thwebb1","Campus Nature Challenge"
"1847","Campus Nature Challenge","tiendelehanty","Campus Nature Challenge"
"1848","Campus Nature Challenge","timothe47119","Campus Nature Challenge"
"1849","Campus Nature Challenge","timotheeshin","Campus Nature Challenge"
"1850","Campus Nature Challenge","tinycecropia","Campus Nature Challenge"
"1851","Campus Nature Challenge","tirilhodt","Campus Nature Challenge"
"1852","Campus Nature Challenge","tkcusack","Campus Nature Challenge"
"1853","Campus Nature Challenge","tmarques07","Campus Nature Challenge"
"1854","Campus Nature Challenge","tonya204","Campus Nature Challenge"
"1855","Campus Nature Challenge","topazlauriault","Campus Nature Challenge"
"1856","Campus Nature Challenge","toripepe","Campus Nature Challenge"
"1857","Campus Nature Challenge","toulin","Campus Nature Challenge"
"1858","Campus Nature Challenge","tpoirier2","Campus Nature Challenge"
"1859","Campus Nature Challenge","treebause","Campus Nature Challenge"
"1860","Campus Nature Challenge","twillems","Campus Nature Challenge"
"1861","Campus Nature Challenge","ulricbellemare","Campus Nature Challenge"
"1862","Campus Nature Challenge","unknow1","Campus Nature Challenge"
"1863","Campus Nature Challenge","uno5","Campus Nature Challenge"
"1864","Campus Nature Challenge","vandrila","Campus Nature Challenge"
"1865","Campus Nature Challenge","variousavians","Campus Nature Challenge"
"1866","Campus Nature Challenge","vera77076","Campus Nature Challenge"
"1867","Campus Nature Challenge","verdas","Campus Nature Challenge"
"1868","Campus Nature Challenge","victor_dubreuil","Campus Nature Challenge"
"1869","Campus Nature Challenge","vikingfred","Campus Nature Challenge"
"1870","Campus Nature Challenge","vincent_bishop","Campus Nature Challenge"
"1871","Campus Nature Challenge","vincewo","Campus Nature Challenge"
"1872","Campus Nature Challenge","violetephemera","Campus Nature Challenge"
"1873","Campus Nature Challenge","vnsafrndz","Campus Nature Challenge"
"1874","Campus Nature Challenge","vrichardson13","Campus Nature Challenge"
"1875","Campus Nature Challenge","vynemoth","Campus Nature Challenge"
"1876","Campus Nature Challenge","w_hunter","Campus Nature Challenge"
"1877","Campus Nature Challenge","william11812","Campus Nature Challenge"
"1878","Campus Nature Challenge","williamlafrance","Campus Nature Challenge"
"1879","Campus Nature Challenge","williamsquirrel","Campus Nature Challenge"
"1880","Campus Nature Challenge","willipro","Campus Nature Challenge"
"1881","Campus Nature Challenge","xav06","Campus Nature Challenge"
"1882","Campus Nature Challenge","xfilesenjoyer","Campus Nature Challenge"
"1883","Campus Nature Challenge","xiawei_shi","Campus Nature Challenge"
"1884","Campus Nature Challenge","you_like_j4zz_1748","Campus Nature Challenge"
"1885","Campus Nature Challenge","young_marc","Campus Nature Challenge"
"1886","Campus Nature Challenge","yucky_somethings","Campus Nature Challenge"
"1887","Campus Nature Challenge","zachary97572","Campus Nature Challenge"
"1888","Campus Nature Challenge","zachary_labine","Campus Nature Challenge"
"1889","Campus Nature Challenge","zachary_potvin","Campus Nature Challenge"
"1890","Campus Nature Challenge","zackary30274","Campus Nature Challenge"
"1891","Campus Nature Challenge","zajira","Campus Nature Challenge"
"1892","Campus Nature Challenge","zanna1001","Campus Nature Challenge"
"1893","Campus Nature Challenge","zeevee","Campus Nature Challenge"
"1894","Campus Nature Challenge","zion_d_onofrio","Campus Nature Challenge"
"1895","Campus Nature Challenge","zjhermanson","Campus Nature Challenge"
"1896","Campus Nature Challenge","zoe29661","Campus Nature Challenge"
"1897","Campus Nature Challenge","zzelie","Campus Nature Challenge"
